,Tweet,Date,Label
3010,rt roger federer,RT @Basselona_Barca: Roger Federer is the G.O.A.T !! 🐐💯🎾,1
3011,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3012,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3013,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3014,metrosport what back injury roger federer sends warning open rival straight set win,Metro_Sport: What back injury? Roger Federer sends warning to US Open rivals after straight-sets win,0
3015,stayed late watching woke early morning considering writing federer fanfic,#5amwritersclub Stayed up late watching @rogerfederer in the #USOpen. Woke up early this morning considering writing some Federer fanfic 😍😍😍,1
3016,rt what back injury roger federer sends warning open rival straight set win,RT @Metro_Sport: What back injury? Roger Federer sends warning to US Open rivals after straight-sets win,0
3017,what back injury roger federer sends warning open rival straight set win,What back injury? Roger Federer sends warning to US Open rivals after straight-sets win,0
3018,rt flawless victoryroger federer get back track th win feliciano lopez,RT @Tennis: Flawless victory—Roger Federer gets back on track at the #USOpen with his 13th win over Feliciano Lopez (now 13-0): https://t.c…,1
3019,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3020,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3021,rt roger federer turn far convincing performance beating feliciano lopez in,"RT @BenRothenberg: Roger Federer turns in by FAR his most convincing performance of this #USOpen, beating Feliciano Lopez 6-3, 6-3, 7-5. In…",1
3022,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3023,confident roger federer see feliciano lopez three,#USOpen 2017: Confident Roger Federer sees off Feliciano Lopez in three,1
3024,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3025,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3026,great win king roger covxqiscze,great win for king Roger. #USOpen https://t.co/vxqi05SCZe,1
3027,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3028,rt reiterate roger federer goat rest fighting position,RT @yuyknird: I reiterate roger federer is the GOAT. rest all are fighting for no. 2 position,0
3029,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3030,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3031,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3032,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3033,rt world roger federer save break point win straight set feliciano lopez,RT @TennisweekDE: 3 R #USOPen World no. 3 Roger Federer saves 5 of 6 break points &amp; wins in straight sets against Feliciano Lopez! https://…,0
3034,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3035,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3036,roger federers excited form,Roger Federer's excited about his form 🙌,1
3037,rt roger federer switzerland reacts defeating feliciano lopez spain,"RT @KardashianKri: Roger Federer, of Switzerland, reacts after defeating Feliciano Lopez, of Spain, during the U.S 6-3 6-3 7-5 #USOpen #ten…",0
3038,roger federers excited form,Roger Federer's excited about his form 🙌,1
3039,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3040,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3041,rt roger federers excited form,RT @BBCSport: Roger Federer's excited about his form 🙌,1
3042,roger federers excited form,Roger Federer's excited about his form 🙌,1
3043,rt time champion roger federer saw feliciano lopez set th round clash philipp,"RT @SuperSportBlitz: 5-Time Champion Roger Federer saw off Feliciano Lopez 6-3, 6-3, 7-5 to set up a #USOpen 4th round clash with Philipp K…",0
3044,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3045,rt time champion roger federer saw feliciano lopez set th round clash philipp,"RT @SuperSportBlitz: 5-Time Champion Roger Federer saw off Feliciano Lopez 6-3, 6-3, 7-5 to set up a #USOpen 4th round clash with Philipp K…",0
3046,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3047,rt roger federer time crowd go wild coewzvypiho,RT @SourceSyndicate: Roger Federer time and the #usopen crowd goes wild 😜💥💯😻⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️ https://t.co/ewZ1vYPiho,0
3048,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3049,rt is federer great tennis player hack simpson paradox coesjeswniyz,RT @datassist: Is Federer a great tennis player or a hack? Simpson's Paradox. #USOpen #Federer https://t.co/EsJEsWNIYZ,1
3050,rt roger federer switzerland reacts defeating feliciano lopez spain,"RT @KardashianKri: Roger Federer, of Switzerland, reacts after defeating Feliciano Lopez, of Spain, during the U.S 6-3 6-3 7-5 #USOpen #ten…",0
3051,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3052,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3053,rt roger federer switzerland reacts defeating feliciano lopez spain,"RT @KardashianKri: Roger Federer, of Switzerland, reacts after defeating Feliciano Lopez, of Spain, during the U.S 6-3 6-3 7-5 #USOpen #ten…",0
3054,rt federer front,RT @bbctennis: Federer out in front... 🇨🇭,0
3055,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3056,rt roger federer improved feliciano lopez night match flushing meadow cou,RT @IndiaToday: Roger Federer improved to 13-0 against Feliciano Lopez and 33-1 in night matches at Flushing Meadows #USOpen https://t.co/u…,1
3057,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3058,rt it getting better roger the maestro st setter rd round feliciano lopez,RT @WeAreTennis: It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lopez 6-3 6…,0
3059,it getting better roger the maestro st setter rd round feliciano lope cohfcd,It's getting better for Roger #Federer! The Maestro won his 1st 3-setter in the #USOpen 3rd round vs Feliciano Lope… https://t.co/HFC6115d26,0
3060,rt is federer great tennis player hack simpson paradox coesjeswniyz,RT @datassist: Is Federer a great tennis player or a hack? Simpson's Paradox. #USOpen #Federer https://t.co/EsJEsWNIYZ,1
3061,rt time champion roger federer saw feliciano lopez set th round clash philipp,"RT @SuperSportBlitz: 5-Time Champion Roger Federer saw off Feliciano Lopez 6-3, 6-3, 7-5 to set up a #USOpen 4th round clash with Philipp K…",0
3062,rt currently room federer and lin manuel better person breathing air,RT @rebleighclem: Currently in the same room as Federer AND Lin-Manuel &amp; I am a better person just for breathing this air #GOATs #usopen,0
3063,rt federer philipp kohlschreiber nice one handed backhand love see course,"RT @Ubitennis: Federer:""Philipp (Kohlschreiber) has a nice one handed backhand, which I love to see, of course""#USOpen",1
3064,both nadal federer tested already year wholl take crown,Both Nadal and Federer have been tested already at this year's #USOpen. Who'll take the crown?,0
3065,rt roger federer bombarded tennis court puppy cohgtbpfyq,RT @beachwalkies: 🎾 Roger Federer bombarded on the tennis court with puppies. 🐶 😂 #dogwalker #Sandbanks #USOpen  https://t.co/1HG3TbpFyQ,0
3066,rt federer well really nice go set love change exactly needed,"RT @Ubitennis: Federer:""Well, it was really nice to go up 2 sets to love for a change, that was exactly what I needed""#USOpen",1
3067,roger federer bombarded tennis court puppy cohgtbpfyq,🎾 Roger Federer bombarded on the tennis court with puppies. 🐶 😂 #dogwalker #Sandbanks #USOpen  https://t.co/1HG3TbpFyQ,1
3068,rt federer talk player watched play light growing name hingis williams sister,"RT @BenRothenberg: Federer talks about the players he watched play under the lights at #USOpen growing up. Names Hingis, Williams sisters.",1
3069,rt it really nice go set change federer roger smile,"RT @Renestance: ""It was really nice to go up 2 sets to 0 for a change"" - FEDERER, Roger with a smile #usopen",1
3070,rafael favored roger win,Rafael #Nadal now favored (2.78) over Roger #Federer (3.25) to win the #USOpen.,0
3071,rt roger federer rafael nadal remain course semi final showdown cojsdsttsg,RT @standardsport: 🎾 Roger Federer and Rafael Nadal remain on course for #USOpen semi-final showdown 👇https://t.co/JsdSttsG79,1
3072,roger night warrior complete th round cojewtsmmora,"Roger #Federer and ""night warrior"" @Madison_Keys complete 4th round of the #USOpen https://t.co/JeWTSmmOrA",0
3073,rt roger federer rafael nadal remain course semi final showdown cojsdsttsg,RT @standardsport: 🎾 Roger Federer and Rafael Nadal remain on course for #USOpen semi-final showdown 👇https://t.co/JsdSttsG79,1
3074,rt federer well really nice go set love change exactly needed,"RT @Ubitennis: Federer:""Well, it was really nice to go up 2 sets to love for a change, that was exactly what I needed""#USOpen",1
3075,rt into nd week go federer lpez reach last th time getty,"RT @josemorgado: Into the 2nd week he goes! Federer d. López 6-3, 6-3, 7-5 to reach the last 16 of the #USOpen for the 16th time! [getty] h…",0
3076,rt roger federer turn far convincing performance beating feliciano lopez in,"RT @BenRothenberg: Roger Federer turns in by FAR his most convincing performance of this #USOpen, beating Feliciano Lopez 6-3, 6-3, 7-5. In…",1
3077,roger federer rafael nadal remain course semi final showdown cojsdsttsg,🎾 Roger Federer and Rafael Nadal remain on course for #USOpen semi-final showdown 👇https://t.co/JsdSttsG79,1
3078,think final going federer paulo lorenzi,#usopen I think the final's going to be Federer v Paulo Lorenzi,1
3079,federer demonstrating steady improvement progress th round showed great intelligence lopez victory,Federer demonstrating steady improvement as he progresses to the 4th round of the #USOpen. Showed great intelligence during Lopez victory,1
3080,rt flawless victoryroger federer get back track th win feliciano lopez,RT @Tennis: Flawless victory—Roger Federer gets back on track at the #USOpen with his 13th win over Feliciano Lopez (now 13-0): https://t.c…,1
3081,rt into nd week go federer lpez reach last th time getty,"RT @josemorgado: Into the 2nd week he goes! Federer d. López 6-3, 6-3, 7-5 to reach the last 16 of the #USOpen for the 16th time! [getty] h…",0
3082,rt time champion roger federer saw feliciano lopez set th round clash philipp,"RT @SuperSportBlitz: 5-Time Champion Roger Federer saw off Feliciano Lopez 6-3, 6-3, 7-5 to set up a #USOpen 4th round clash with Philipp K…",0
3083,rt the goat cobhfxxwc,RT @zara915: The GOAT! @rogerfederer #usopen https://t.co/bhfX114Xwc,0
3084,rt flawless victoryroger federer get back track th win feliciano lopez,RT @Tennis: Flawless victory—Roger Federer gets back on track at the #USOpen with his 13th win over Feliciano Lopez (now 13-0): https://t.c…,1
3085,rt time champion roger federer saw feliciano lopez set th round clash philipp,"RT @SuperSportBlitz: 5-Time Champion Roger Federer saw off Feliciano Lopez 6-3, 6-3, 7-5 to set up a #USOpen 4th round clash with Philipp K…",0
3086,roger federer switzerland reacts defeating feliciano lopez spain cozzoifqiiq,"Roger Federer, of Switzerland, reacts after defeating Feliciano Lopez, of Spain, during the U.S 6-3 6-3 7-5 #USOpen… https://t.co/zz3oiFQiIq",0
3087,rt federer talk player watched play light growing name hingis williams sister,"RT @BenRothenberg: Federer talks about the players he watched play under the lights at #USOpen growing up. Names Hingis, Williams sisters.",1
